'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK--78' 'Item4-at-RDC_A2' 1 1  0     '1'  
'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--70' 'Item4-at-DC_A' 3 1  0     '1'  
'Int_C-OPX_2_C-at-Plant_2-53' 'Int_C-at-Plant_2' 0 1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK--101' 'Item3-at-DC_C' 1 1  0     '1'  
'Transport-Item1-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--67' 'Item1-at-DC_B' 3 1  0     '1'  
'Item3-OPY_1_23-at-Plant_1-49' 'Item3-at-Plant_1' 0 1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK--91' 'Item1-at-RDC_B2' 1 1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK--62' 'Item4-at-RDC_C2' 1 1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK--105' 'Item3-at-RDC_C1' 1 1  0     '1'  
'Item2-OPY_2_23-at-Plant_2-55' 'Item2-at-Plant_2' 0 1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK--93' 'Item3-at-RDC_B2' 1 1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK--98' 'Item4-at-DC_C' 1 1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK--86' 'Item4-at-RDC_B1' 1 1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK--95' 'Item1-at-DC_C' 1 1  0     '1'  
'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--72' 'Item2-at-DC_A' 3 1  0     '1'  
'Int_B-OPX_1_B-at-Plant_1-45' 'Int_B-at-Plant_1' 0 1  0     '1'  
'Transport-Item1-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--83' 'Item1-at-DC_B' 2 1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK--64' 'Item2-at-RDC_C2' 1 1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK--80' 'Item2-at-RDC_A2' 1 1  0     '1'  
'Transport-Item2-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--60' 'Item2-at-DC_A' 2 1  0     '1'  
'Transport-Item4-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--58' 'Item4-at-DC_A' 2 1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK--75' 'Item1-at-RDC_A1' 1 1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK--88' 'Item2-at-RDC_B1' 1 1  0     '1'  
'Transport-Item3-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--69' 'Item3-at-DC_B' 3 1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK--102' 'Item4-at-RDC_C1' 1 1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK--77' 'Item3-at-RDC_A1' 1 1  0     '1'  
'Transport-Item3-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--85' 'Item3-at-DC_B' 2 1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK--79' 'Item1-at-RDC_A2' 1 1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK--96' 'Item2-at-DC_C' 1 1  0     '1'  
'Int_B-OPX_2_B-at-Plant_2-52' 'Int_B-at-Plant_2' 0 1  0     '1'  
'Item4-OPY_1_4-at-Plant_1-50' 'Item4-at-Plant_1' 0 1  0     '1'  
'Transport-Item4-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--66' 'Item4-at-DC_B' 3 1  0     '1'  
'Item4-OPY_2_4-at-Plant_2-57' 'Item4-at-Plant_2' 0 1  0     '1'  
;
param: OPBUFFER_YIELD: produce_per := 
;
# now = 05-10-07 13:07; increment = 00:00
param: OPCONSUMEBUFFER: consume_lag consume_per handling_cost_out altSet altFlow altRank special_rank := 
'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK--99' 'Item1-at-DC_B' 0	1  0     '1'  
'Item1-OPY_1_1-at-Plant_1-47' 'Int_A-at-Plant_1' 0	1  0     '1'  
'Deliver-Item1-from-RDC_C2-33' 'Item1-at-RDC_C2' 0	1  0     '1'  
'Item2-OPY_1_23-at-Plant_1-48' 'Int_B-at-Plant_1' 0	1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK--104' 'Item2-at-DC_C' 0	1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK--90' 'Item4-at-DC_B' 0	1  0     '1'  
'Deliver-Item3-from-DC_B-36' 'Item3-at-DC_B' 0	1  0     '1'  
'Deliver-Item3-from-RDC_C1-30' 'Item3-at-RDC_C1' 0	1  0     '1'  
'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--82' 'Item4-at-Plant_2' 0	1  0     '1'  
'Deliver-Item4-from-RDC_A2-31' 'Item4-at-RDC_A2' 0	1  0     '1'  
'Transport-Item1-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--71' 'Item1-at-Plant_2' 0	1  0     '1'  
'Int_A-OPX_1_A-at-Plant_1-44' 'raw_m-at-Plant_1' 0	1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK--92' 'Item2-at-DC_B' 0	1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK--97' 'Item3-at-DC_A' 0	1  0     '1'  
'Transport-Item2-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--68' 'Item2-at-Plant_1' 0	1  0     '1'  
'Deliver-Item4-from-RDC_B1-23' 'Item4-at-RDC_B1' 0	1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK--63' 'Item1-at-DC_C' 0	1  0     '1'  
'Deliver-Item4-from-Plant_2-25' 'Item4-at-Plant_2' 0	1  0     '1'  
'Deliver-Item1-from-RDC_B2-6' 'Item1-at-RDC_B2' 0	1  0     '1'  
'Item1-OPY_2_1-at-Plant_2-54' 'Int_A-at-Plant_2' 0	1  0     '1'  
'Deliver-Item2-from-RDC_A1-41' 'Item2-at-RDC_A1' 0	1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK--65' 'Item3-at-DC_C' 0	1  0     '1'  
'Item3-OPY_2_23-at-Plant_2-56' 'Int_B-at-Plant_2' 0	1  0     '1'  
'Deliver-Item3-from-RDC_B2-2' 'Item3-at-RDC_B2' 0	1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK--81' 'Item3-at-DC_A' 0	1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK--87' 'Item1-at-DC_B' 0	1  0     '1'  
'Deliver-Item2-from-Plant_2-16' 'Item2-at-Plant_2' 0	1  0     '1'  
'Deliver-Item4-from-DC_B-12' 'Item4-at-DC_B' 0	1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK--89' 'Item3-at-DC_B' 0	1  0     '1'  
'Transport-Item3-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--73' 'Item3-at-Plant_2' 0	1  0     '1'  
'Int_C-OPX_1_C-at-Plant_1-46' 'raw_m-at-Plant_1' 0	1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK--74' 'Item4-at-DC_A' 0	1  0     '1'  
'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--84' 'Item2-at-Plant_2' 0	1  0     '1'  
'Deliver-Item4-from-Plant_1-26' 'Item4-at-Plant_1' 0	1  0     '1'  
'Transport-Item3-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--61' 'Item3-at-Plant_1' 0	1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK--100' 'Item2-at-DC_B' 0	1  0     '1'  
'Deliver-Item1-from-RDC_C1-34' 'Item1-at-RDC_C1' 0	1  0     '1'  
'Int_A-OPX_2_A-at-Plant_2-51' 'raw_m-at-Plant_2' 0	1  0     '1'  
'Deliver-Item4-from-RDC_C1-7' 'Item4-at-RDC_C1' 0	1  0     '1'  
'Deliver-Item2-from-Plant_1-17' 'Item2-at-Plant_1' 0	1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK--94' 'Item4-at-DC_A' 0	1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK--76' 'Item2-at-DC_A' 0	1  0     '1'  
'Deliver-Item1-from-DC_B-1' 'Item1-at-DC_B' 0	1  0     '1'  
'Transport-Item1-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--59' 'Item1-at-Plant_1' 0	1  0     '1'  
'Deliver-Item3-from-DC_A-38' 'Item3-at-DC_A' 0	1  0     '1'  
'Deliver-Item4-from-RDC_A1-32' 'Item4-at-RDC_A1' 0	1  0     '1'  
'Deliver-Item2-from-DC_C-18' 'Item2-at-DC_C' 0	1  0     '1'  
'Deliver-Item2-from-RDC_C1-10' 'Item2-at-RDC_C1' 0	1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK--103' 'Item1-at-DC_C' 0	1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK--78' 'Item4-at-DC_A' 0	1  0     '1'  
'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--70' 'Item4-at-Plant_2' 0	1  0     '1'  
'Deliver-Item2-from-RDC_B2-27' 'Item2-at-RDC_B2' 0	1  0     '1'  
'Deliver-Item4-from-RDC_B2-21' 'Item4-at-RDC_B2' 0	1  0     '1'  
'Int_C-OPX_2_C-at-Plant_2-53' 'raw_m-at-Plant_2' 0	1  0     '1'  
'Deliver-Item3-from-RDC_A2-14' 'Item3-at-RDC_A2' 0	1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK--101' 'Item3-at-DC_B' 0	1  0     '1'  
'Deliver-Item3-from-Plant_2-42' 'Item3-at-Plant_2' 0	1  0     '1'  
'Transport-Item1-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--67' 'Item1-at-Plant_1' 0	1  0     '1'  
'Item3-OPY_1_23-at-Plant_1-49' 'Int_B-at-Plant_1' 0	1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK--91' 'Item1-at-DC_B' 0	1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK--62' 'Item4-at-DC_C' 0	1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK--105' 'Item3-at-DC_C' 0	1  0     '1'  
'Item2-OPY_2_23-at-Plant_2-55' 'Int_B-at-Plant_2' 0	1  0     '1'  
'Deliver-Item3-from-DC_C-35' 'Item3-at-DC_C' 0	1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK--93' 'Item3-at-DC_B' 0	1  0     '1'  
'Deliver-Item1-from-RDC_A1-24' 'Item1-at-RDC_A1' 0	1  0     '1'  
'Deliver-Item1-from-Plant_2-37' 'Item1-at-Plant_2' 0	1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK--98' 'Item4-at-DC_B' 0	1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK--86' 'Item4-at-DC_B' 0	1  0     '1'  
'Deliver-Item3-from-Plant_1-43' 'Item3-at-Plant_1' 0	1  0     '1'  
'Deliver-Item4-from-DC_A-13' 'Item4-at-DC_A' 0	1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK--95' 'Item1-at-DC_A' 0	1  0     '1'  
'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--72' 'Item2-at-Plant_2' 0	1  0     '1'  
'Deliver-Item2-from-DC_A-20' 'Item2-at-DC_A' 0	1  0     '1'  
'Int_B-OPX_1_B-at-Plant_1-45' 'raw_m-at-Plant_1' 0	1  0     '1'  
'Transport-Item1-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--83' 'Item1-at-Plant_2' 0	1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK--64' 'Item2-at-DC_C' 0	1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK--80' 'Item2-at-DC_A' 0	1  0     '1'  
'Transport-Item2-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--60' 'Item2-at-Plant_1' 0	1  0     '1'  
'Transport-Item4-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--58' 'Item4-at-Plant_1' 0	1  0     '1'  
'Deliver-Item1-from-RDC_B1-8' 'Item1-at-RDC_B1' 0	1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK--75' 'Item1-at-DC_A' 0	1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK--88' 'Item2-at-DC_B' 0	1  0     '1'  
'Transport-Item3-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--69' 'Item3-at-Plant_1' 0	1  0     '1'  
'Deliver-Item1-from-Plant_1-39' 'Item1-at-Plant_1' 0	1  0     '1'  
'Deliver-Item3-from-RDC_B1-4' 'Item3-at-RDC_B1' 0	1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK--102' 'Item4-at-DC_C' 0	1  0     '1'  
'Deliver-Item2-from-RDC_C2-9' 'Item2-at-RDC_C2' 0	1  0     '1'  
'Deliver-Item4-from-RDC_C2-5' 'Item4-at-RDC_C2' 0	1  0     '1'  
'Deliver-Item2-from-RDC_B1-28' 'Item2-at-RDC_B1' 0	1  0     '1'  
'Deliver-Item2-from-DC_B-19' 'Item2-at-DC_B' 0	1  0     '1'  
'Deliver-Item1-from-DC_A-3' 'Item1-at-DC_A' 0	1  0     '1'  
'Deliver-Item3-from-RDC_A1-15' 'Item3-at-RDC_A1' 0	1  0     '1'  
'Deliver-Item4-from-DC_C-11' 'Item4-at-DC_C' 0	1  0     '1'  
'Deliver-Item2-from-RDC_A2-40' 'Item2-at-RDC_A2' 0	1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK--77' 'Item3-at-DC_A' 0	1  0     '1'  
'Transport-Item3-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--85' 'Item3-at-Plant_2' 0	1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK--79' 'Item1-at-DC_A' 0	1  0     '1'  
'Deliver-Item1-from-DC_C-0' 'Item1-at-DC_C' 0	1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK--96' 'Item2-at-DC_A' 0	1  0     '1'  
'Int_B-OPX_2_B-at-Plant_2-52' 'raw_m-at-Plant_2' 0	1  0     '1'  
'Item4-OPY_1_4-at-Plant_1-50' 'Int_C-at-Plant_1' 0	1  0     '1'  
'Transport-Item4-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--66' 'Item4-at-Plant_1' 0	1  0     '1'  
'Deliver-Item3-from-RDC_C2-29' 'Item3-at-RDC_C2' 0	1  0     '1'  
'Item4-OPY_2_4-at-Plant_2-57' 'Int_C-at-Plant_2' 0	1  0     '1'  
'Deliver-Item1-from-RDC_A2-22' 'Item1-at-RDC_A2' 0	1  0     '1'  
;
param: OPBUFFER_CONSUME_YIELD: consume_per := 
;
# now = 05-10-07 13:07; increment = 00:00
param: PRIMARY_ALTERNATE: alt_cost special_rank alt_rank := 
'Transport-Item1-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--83'  'Transport-Item1-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--67' 0.5 0 1
'Transport-Item1-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--59'  'Transport-Item1-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--71' 0.5 0 1
'Transport-Item3-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--61'  'Transport-Item3-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--73' 0.5 0 1
'Transport-Item2-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--60'  'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--72' 0.5 0 1
'Transport-Item4-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--58'  'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--70' 0.5 0 1
'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--84'  'Transport-Item2-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--68' 0.5 0 1
'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--82'  'Transport-Item4-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--66' 0.5 0 1
'Transport-Item3-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--85'  'Transport-Item3-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--69' 0.5 0 1
;
param: PROP_PRIMARY_ALTERNATE: alt_ratio special_rank := 
;
# now = 05-10-07 13:07; increment = 00:00
set RESOURCE := stage 
'WCRESY_1_23-x-RESY_1_23'   
'WCRESY_1_4-x-RESY_1_4'   
'WCRESX_2_B-x-RESX_2_B'   
'WCRESY_2_1-x-RESY_2_1'   
'WCRESY_2_23-x-RESY_2_23'   
'WCRESX_1_B-x-RESX_1_B'   
'WCRESY_1_1-x-RESY_1_1'   
'WCRESX_2_A-x-RESX_2_A'   
'WCRESX_2_C-x-RESX_2_C'   
'WCRESY_2_4-x-RESY_2_4'   
'WCRESX_1_A-x-RESX_1_A'   
'WCRESX_1_C-x-RESX_1_C'   
;
param: LOAD: load_per load_offset altFlow altSet altPercent altRank special_rank:=
'Item1-OPY_1_1-at-Plant_1-47'	'WCRESY_1_1-x-RESY_1_1'  '1'   0.01666667  0  
'Item2-OPY_1_23-at-Plant_1-48'	'WCRESY_1_23-x-RESY_1_23'  '1'   0.01  0  
'Int_A-OPX_1_A-at-Plant_1-44'	'WCRESX_1_A-x-RESX_1_A'  '1'   0.002  0  
'Item1-OPY_2_1-at-Plant_2-54'	'WCRESY_2_1-x-RESY_2_1'  '1'   0.01666667  0  
'Item3-OPY_2_23-at-Plant_2-56'	'WCRESY_2_23-x-RESY_2_23'  '1'   0.025  0  
'Int_C-OPX_1_C-at-Plant_1-46'	'WCRESX_1_C-x-RESX_1_C'  '1'   0.002  0  
'Int_A-OPX_2_A-at-Plant_2-51'	'WCRESX_2_A-x-RESX_2_A'  '1'   0.002  0  
'Int_C-OPX_2_C-at-Plant_2-53'	'WCRESX_2_C-x-RESX_2_C'  '1'   0.002  0  
'Item3-OPY_1_23-at-Plant_1-49'	'WCRESY_1_23-x-RESY_1_23'  '1'   0.025  0  
'Item2-OPY_2_23-at-Plant_2-55'	'WCRESY_2_23-x-RESY_2_23'  '1'   0.01  0  
'Int_B-OPX_1_B-at-Plant_1-45'	'WCRESX_1_B-x-RESX_1_B'  '1'   0.002  0  
'Int_B-OPX_2_B-at-Plant_2-52'	'WCRESX_2_B-x-RESX_2_B'  '1'   0.002  0  
'Item4-OPY_1_4-at-Plant_1-50'	'WCRESY_1_4-x-RESY_1_4'  '1'   0.01  0  
'Item4-OPY_2_4-at-Plant_2-57'	'WCRESY_2_4-x-RESY_2_4'  '1'   0.01  0  
;
param: LOAD_YIELD: load_per := 
;
param min_outsource := 
;
param: RESOURCE_TARGET_UTILIZATION: resource period util :=  
;
param max_outsource := 
;
# now = 05-10-07 13:07; increment = 00:00
param: REQUESTLAYER: rank demand_quantity price cost maxLate promiseDate index demandtype:=
'Item1**Deliver-Item1-from-Plant_1-39'   '2001-02-01'   '1'    700     0     0     -1    '2001-02-01'    1     F
;
param: DELIVER_OP: item op lag := 
'Item1**Deliver-Item1-from-DC_A-3'  'Deliver-Item1-from-DC_A-3'  0
'Item1**Deliver-Item1-from-DC_B-1'  'Deliver-Item1-from-DC_B-1'  0
'Item1**Deliver-Item1-from-DC_C-0'  'Deliver-Item1-from-DC_C-0'  0
'Item1**Deliver-Item1-from-Plant_1-39'  'Deliver-Item1-from-Plant_1-39'  0
'Item1**Deliver-Item1-from-Plant_2-37'  'Deliver-Item1-from-Plant_2-37'  0
'Item1**Deliver-Item1-from-RDC_A1-24'  'Deliver-Item1-from-RDC_A1-24'  0
'Item1**Deliver-Item1-from-RDC_A2-22'  'Deliver-Item1-from-RDC_A2-22'  0
'Item1**Deliver-Item1-from-RDC_B1-8'  'Deliver-Item1-from-RDC_B1-8'  0
'Item1**Deliver-Item1-from-RDC_B2-6'  'Deliver-Item1-from-RDC_B2-6'  0
'Item1**Deliver-Item1-from-RDC_C1-34'  'Deliver-Item1-from-RDC_C1-34'  0
'Item1**Deliver-Item1-from-RDC_C2-33'  'Deliver-Item1-from-RDC_C2-33'  0
;
# now = 05-10-07 13:07; increment = 00:00
set OPERATION_EFFECTIVE_TIME:=
;
set ALTFLOW_EFFECTIVE_TIME := op altflow altSet start end type 
;
param wip_quantity := buffer date amount
;
param on_hand_quantity := buffer start amount 
;
param: RESOURCETIMEBUCKET: resource start capacity := 
'WCRESY_1_23-x-RESY_1_23'    '2001-01-04'    84    
'='    '2001-01-11'    84    
'='    '2001-01-18'    84    
'='    '2001-01-25'    84    
'='    '2001-02-01'    84    
'='    '2001-02-08'    84    
'='    '2001-02-15'    84    
'='    '2001-02-22'    84    
'='    '2001-03-01'    84    
'='    '2001-03-08'    84    
'='    '2001-03-15'    204    
'='    '2001-04-01'    360    
'='    '2001-05-01'    372    
'='    '2001-06-01'    360    
'='    '2001-07-01'    372    
'='    '2001-08-01'    372    
'='    '2001-09-01'    360    
'='    '2001-10-01'    372    
'='    '2001-11-01'    360    
'='    '2001-12-01'    360    
'WCRESY_1_4-x-RESY_1_4'    '2001-01-04'    84    
'='    '2001-01-11'    84    
'='    '2001-01-18'    84    
'='    '2001-01-25'    84    
'='    '2001-02-01'    84    
'='    '2001-02-08'    84    
'='    '2001-02-15'    84    
'='    '2001-02-22'    84    
'='    '2001-03-01'    84    
'='    '2001-03-08'    84    
'='    '2001-03-15'    204    
'='    '2001-04-01'    360    
'='    '2001-05-01'    372    
'='    '2001-06-01'    360    
'='    '2001-07-01'    372    
'='    '2001-08-01'    372    
'='    '2001-09-01'    360    
'='    '2001-10-01'    372    
'='    '2001-11-01'    360    
'='    '2001-12-01'    360    
'WCRESX_2_B-x-RESX_2_B'    '2001-01-04'    84    
'='    '2001-01-11'    84    
'='    '2001-01-18'    84    
'='    '2001-01-25'    84    
'='    '2001-02-01'    84    
'='    '2001-02-08'    84    
'='    '2001-02-15'    84    
'='    '2001-02-22'    84    
'='    '2001-03-01'    84    
'='    '2001-03-08'    84    
'='    '2001-03-15'    204    
'='    '2001-04-01'    360    
'='    '2001-05-01'    372    
'='    '2001-06-01'    360    
'='    '2001-07-01'    372    
'='    '2001-08-01'    372    
'='    '2001-09-01'    360    
'='    '2001-10-01'    372    
'='    '2001-11-01'    360    
'='    '2001-12-01'    360    
'WCRESY_2_1-x-RESY_2_1'    '2001-01-04'    84    
'='    '2001-01-11'    84    
'='    '2001-01-18'    84    
'='    '2001-01-25'    84    
'='    '2001-02-01'    84    
'='    '2001-02-08'    84    
'='    '2001-02-15'    84    
'='    '2001-02-22'    84    
'='    '2001-03-01'    84    
'='    '2001-03-08'    84    
'='    '2001-03-15'    204    
'='    '2001-04-01'    360    
'='    '2001-05-01'    372    
'='    '2001-06-01'    360    
'='    '2001-07-01'    372    
'='    '2001-08-01'    372    
'='    '2001-09-01'    360    
'='    '2001-10-01'    372    
'='    '2001-11-01'    360    
'='    '2001-12-01'    360    
'WCRESY_2_23-x-RESY_2_23'    '2001-01-04'    84    
'='    '2001-01-11'    84    
'='    '2001-01-18'    84    
'='    '2001-01-25'    84    
'='    '2001-02-01'    84    
'='    '2001-02-08'    84    
'='    '2001-02-15'    84    
'='    '2001-02-22'    84    
'='    '2001-03-01'    84    
'='    '2001-03-08'    84    
'='    '2001-03-15'    204    
'='    '2001-04-01'    360    
'='    '2001-05-01'    372    
'='    '2001-06-01'    360    
'='    '2001-07-01'    372    
'='    '2001-08-01'    372    
'='    '2001-09-01'    360    
'='    '2001-10-01'    372    
'='    '2001-11-01'    360    
'='    '2001-12-01'    360    
'WCRESX_1_B-x-RESX_1_B'    '2001-01-04'    84    
'='    '2001-01-11'    84    
'='    '2001-01-18'    84    
'='    '2001-01-25'    84    
'='    '2001-02-01'    84    
'='    '2001-02-08'    84    
'='    '2001-02-15'    84    
'='    '2001-02-22'    84    
'='    '2001-03-01'    84    
'='    '2001-03-08'    84    
'='    '2001-03-15'    204    
'='    '2001-04-01'    360    
'='    '2001-05-01'    372    
'='    '2001-06-01'    360    
'='    '2001-07-01'    372    
'='    '2001-08-01'    372    
'='    '2001-09-01'    360    
'='    '2001-10-01'    372    
'='    '2001-11-01'    360    
'='    '2001-12-01'    360    
'WCRESY_1_1-x-RESY_1_1'    '2001-01-04'    84    
'='    '2001-01-11'    84    
'='    '2001-01-18'    84    
'='    '2001-01-25'    84    
'='    '2001-02-01'    84    
'='    '2001-02-08'    84    
'='    '2001-02-15'    84    
'='    '2001-02-22'    84    
'='    '2001-03-01'    84    
'='    '2001-03-08'    84    
'='    '2001-03-15'    204    
'='    '2001-04-01'    360    
